place,player,player_key,league,movement,country,points
1750,Andrea Colombo,1017,ATP,up,Italy,2
1750,Edoardo De Filippo,73246,ATP,up,Italy,2
1750,Jesse De Jager,13024,ATP,up,Netherlands,2
1750,Mariano Dedura-Palomero,52646,ATP,up,Germany,2
1750,Filiberto Fumagalli,39919,ATP,up,Italy,2
1750,Giammarco Gandolfi,10853,ATP,up,Italy,2
1750,Valentin Guadagno,77366,ATP,up,Argentina,2
1750,Chun-Chien Hou,72232,ATP,up,Taiwan,2
1750,Noah Karma,68927,ATP,up,Switzerland,2
1750,Jordi Leston Tomas,89139,ATP,up,Argentina,2
1750,Alessandro Spadola,14613,ATP,down,Italy,2
1750,Daiki Yoshimura,19886,ATP,up,Japan,2
1764,Marco Furlanetto,9466,ATP,up,Italy,2
1764,Grundtvig Jorgensen Sebastian,69469,ATP,up,Denmark,2
1766,Daniel Jade,63427,ATP,up,France,2
1766,Alvaro Jimenez,72052,ATP,up,Spain,2
1766,David Petrovic,821,ATP,down,Germany,2
1766,Michalis Sakellaridis,17584,ATP,up,Greece,2
1766,Fabien Salle,54136,ATP,up,France,2
1766,Luke Simkiss,55375,ATP,up,United Kingdom,2
1766,Federico Valle,38982,ATP,up,Italy,2
1766,Linghao Zhang,3410,ATP,up,China,2
1774,Antoni Fabre,90113,ATP,up,France,2
1774,Mikel Martinez,38047,ATP,up,Spain,2
1776,Peter Alam,55860,ATP,up,United Kingdom,2
1776,Ammar Elamin,11185,ATP,up,Ireland,2
1776,Kabir Hans,50060,ATP,up,India,2
1776,Arjun Mehrotra,15314,ATP,up,Australia,2
1776,Yuvan Nandal,66832,ATP,up,India,2
1776,William Rejchtman Vinciguerra,59291,ATP,up,Sweden,2
1776,Tom Sickenberger,55486,ATP,up,Germany,2
1783,Andrea Paolini,68143,ATP,up,Italy,2
1784,Vesa Ahti,38068,ATP,up,Finland,2
1784,Adrien Burdet,40101,ATP,up,Switzerland,2
1784,Moritz Hoffmann,56111,ATP,up,Germany,2
1784,Hiromasa Koyama,78931,ATP,up,Japan,2
1784,Luca Parenti,54265,ATP,up,Italy,2
1784,Mateya Stanisavljevic,,ATP,up,Serbia,2
1784,Zach Stephens,28598,ATP,up,United Kingdom,2
1791,Pietro Pampanin,1294,ATP,up,Italy,2
1792,Maan Kesharwani,74450,ATP,same,India,2
1792,Alvaro Peiro Serrano,38020,ATP,down,Spain,2
1792,Bogdan Seleznev,76298,ATP,up,World,2
1792,Bora Sengul,19520,ATP,up,Turkey,2
1792,Sanjeev Shanmugam Abhinav,1279,ATP,same,India,2
1792,Yassine Smiej,54521,ATP,up,Morocco,2
1792,Antoine Tailleu Pierre,20066,ATP,up,France,2
1799,Zhengyu Sun,8667,ATP,up,China,2
1800,Jiri Cizek,38953,ATP,up,Czech Republic,2
1801,Alessandro Bellifemine,38105,ATP,up,Italy,2
1802,Luis Garcia Paez,70968,ATP,up,Spain,2
1803,Sheng Tang,38093,ATP,up,China,2
1804,Eric Ahren Moonga,90763,ATP,up,Sweden,1
1804,Artur Aiukhanov,90116,ATP,up,World,1
1804,Juan-Samuel Arauzo-Martinez,7764,ATP,up,Spain,1
1804,Romeo Arcuschin,50789,ATP,up,Argentina,1
1804,Boris Arias,2213,ATP,up,Bolivia,1
1804,Arian Barbic,91507,ATP,up,Germany,1
1804,Justin Barki,49889,ATP,up,Indonesia,1
1804,Jerry Barton,63941,ATP,up,USA,1
1804,Bastian Berenz,89140,ATP,up,Austria,1
1804,Mika Berghaus,79175,ATP,up,Germany,1
1804,Alexis Berquier,63295,ATP,up,France,1
1804,Juliusz Bienkiewicz,15213,ATP,up,Poland,1
1804,Santiago Bramajo,14274,ATP,up,Argentina,1
1804,Omar Brigida,1275,ATP,up,Italy,1
1804,Tighe Brunetti,85495,ATP,up,USA,1
1804,Marcos Castro Fabra,69522,ATP,up,Spain,1
1804,Francesco Cordova,77161,ATP,up,USA,1
1804,Malanqi Du,5056,ATP,up,China,1
1804,Birtan Duran,40113,ATP,up,Turkey,1
1804,Samyar Elyasi,53619,ATP,up,Iran,1
1804,Xavier Ferrer Mateo,83652,ATP,up,Spain,1
1804,Oriol Font,65792,ATP,up,Spain,1
1804,Jon Gamble,87073,ATP,up,USA,1
1804,Garcia Carbajal Alejandro,77249,ATP,up,Spain,1
1804,Sebastian Gorzny,9519,ATP,up,USA,1
1804,Perry Gregg,14086,ATP,up,USA,1
1804,Maxim Groysman,90126,ATP,up,USA,1
1804,Gus Grumet,73860,ATP,up,USA,1
1804,Kornel Halmos,70125,ATP,up,Hungary,1
1804,Hugo Hashimoto,71814,ATP,up,USA,1
1804,Mark Havlicek,898,ATP,up,Czech Republic,1
1804,Ymerali Ibraimi,78978,ATP,up,Australia,1
1804,Sergio Ingles Garre,80887,ATP,up,Spain,1
1804,Ryder Jackson,12991,ATP,up,USA,1
1804,Andrew Johnson,32064,ATP,up,USA,1
1804,Mathieu Josserand,69499,ATP,up,France,1
1804,Hamza Karmoussi,25456,ATP,up,Morocco,1
1804,Nicolas Kobelt,32548,ATP,up,Switzerland,1
1804,Amaury Lage Castelan Lance,12571,ATP,up,Mexico,1
1804,Tomas Lanik,14540,ATP,down,Slovakia,1
1804,Chan Lee Woong,93158,ATP,up,South Korea,1
1804,Tim Loosen,39933,ATP,up,Germany,1
1804,Cyrus Mahjoob,56260,ATP,up,USA,1
1804,Martin Maldonado,86639,ATP,up,Ecuador,1
1804,Daniel Marincas,59243,ATP,up,Portugal,1
1804,Noah Martens,92835,ATP,up,Belgium,1
1804,Kaspar Mathes,89695,ATP,up,Germany,1
1804,Joel Meda,90127,ATP,up,Burkina Faso,1
1804,Moein Moazam,74448,ATP,up,Iran,1
1804,Alejandro Moreno,55591,ATP,up,USA,1
1804,Mason Naumovski,40738,ATP,up,Australia,1
1804,Niklas Niggemann,89696,ATP,up,Germany,1
1804,Dingzheng Nima,68302,ATP,up,China,1
1804,Ricard Novell,85184,ATP,up,Spain,1
1804,Ignacio Novo,23827,ATP,up,Argentina,1
1804,Alexander Okonkwo,86746,ATP,up,United Kingdom,1
1804,Frederik Pape Valdemar,20775,ATP,up,Denmark,1
1804,Matija Pecotic,2676,ATP,up,Croatia,1
1804,Agustin Pernas Thiago,91698,ATP,up,Argentina,1
1804,Mathys Picard,92463,ATP,up,France,1
1804,Felipe Pinzon Moreno,23582,ATP,up,USA,1
1804,Henry Ren,90030,ATP,up,Canada,1
1804,Rodrigo Reyna,82867,ATP,up,Mexico,1
1804,Freddie Ridout,28599,ATP,up,United Kingdom,1
1804,Agassi Rusher,89204,ATP,up,USA,1
1804,Leevi Saatela,772,ATP,up,Finland,1
1804,Edoardo Santoni,77463,ATP,up,Italy,1
1804,Batyr Sapaev,,ATP,up,Uzbekistan,1
1804,Djordje Sapic,87421,ATP,up,Serbia,1
1804,Mauricio Schtulmann Gasca,80886,ATP,up,Mexico,1
1804,Jan Sebesta,18059,ATP,up,Switzerland,1
1804,Jack Secord,73845,ATP,up,USA,1
1804,Hayden Shoemake,79830,ATP,up,USA,1
1804,Leon Sloboda,86677,ATP,up,Slovakia,1
1804,Stephen Slocombe,86752,ATP,up,Barbados,1
1804,Ryan Torres,88216,ATP,up,Philippines,1
1804,Justas Trainauskas,92464,ATP,up,Lithuania,1
1804,Vaal Urankar,88821,ATP,up,Slovenia,1
1804,Iiro Vasa,9934,ATP,up,Finland,1
1804,Felipe Vazquez,79817,ATP,up,Uruguay,1
1804,Max Villar,94122,ATP,up,Spain,1
1804,Brandon Walkin,651,ATP,up,Australia,1
1804,Phoenix Weir,9376,ATP,up,United Kingdom,1
1804,Sam Wensley,,ATP,up,Australia,1
1804,Dawid Wisniewski,15210,ATP,up,Poland,1
1804,Yusuke Yoshikawa,73957,ATP,up,Japan,1
1804,William Zhang,89602,ATP,up,USA,1
1804,Shixun Zhu,87026,ATP,up,China,1
1892,Danielle Abadia,,ATP,down,Philippines,1
1892,Harrison Adams,3705,ATP,down,USA,1
1892,Romain Andres,91397,ATP,down,France,1
1892,Joao Antonio,57644,ATP,down,Portugal,1
1892,Christos Antonopoulos,39190,ATP,down,Greece,1
1892,David Asenov,87066,ATP,down,Canada,1
1892,Lorenzo Balducci,89923,ATP,down,Italy,1
1892,Dusan Baranec,71855,ATP,down,Slovakia,1
1892,Tristan Berard,65899,ATP,down,France,1
1892,Federico Bove,13407,ATP,down,Italy,1
1892,Tyler Bowers,36194,ATP,up,USA,1
1892,Hugo Cardinaud,52219,ATP,up,France,1
1892,Enrique Collar,90062,ATP,down,Spain,1
1892,Sasha Colleu,83918,ATP,up,France,1
1892,Pedro Didoni Bonini Joao,83934,ATP,down,Brazil,1
1892,Sid Donarski,13510,ATP,down,Canada,1
1892,Mikhail Dubrouski,38278,ATP,down,World,1
1892,Maximus Dussault,73843,ATP,down,USA,1
1892,Gabriel Elicha Navas,37991,ATP,down,Spain,1
1892,Lorenzo Esquici,10504,ATP,down,Brazil,1
1892,Bo Fan Wen,88927,ATP,down,China,1
1892,Matisse Farzam,67513,ATP,down,USA,1
1892,Juan Fuentes Vasquez,63925,ATP,down,El Salvador,1
1892,Nicholas Gadecki Thomas,58841,ATP,down,Australia,1
1892,Iker Gaztambide Arrastia,69712,ATP,down,Spain,1
1892,Mikhail Gorokhov,23830,ATP,up,World,1
1892,Aditya Govila,63408,ATP,down,India,1
1892,Matteo Gribaldo,89613,ATP,down,Italy,1
1892,Thomas Gunzinger,88419,ATP,down,Switzerland,1
1892,Yuya Hirose,84610,ATP,down,Japan,1
1892,Sean Hodkin,2512,ATP,down,United Kingdom,1
1892,Lucas Horve,40134,ATP,down,USA,1
1892,Leonardo Iemmi,88820,ATP,down,Italy,1
1892,Ilya Ignatov,85925,ATP,down,Uzbekistan,1
1892,Alejandro Jacome Jaramillo,69525,ATP,down,Ecuador,1
1892,Daniil Kakhniuk,85606,ATP,up,USA,1
1892,Kaigaoge Kang,90131,ATP,down,China,1
1892,Veljko Krstic,19892,ATP,down,Serbia,1
1892,Yazid Lahjomri,85183,ATP,down,Morocco,1
1892,Anes Latifovic,92066,ATP,down,Germany,1
1892,Edoardo Lavagno,1864,ATP,down,Italy,1
1892,Rhys Lawlor,70745,ATP,down,United Kingdom,1
1892,Mikolaj Lorens,15224,ATP,down,Poland,1
1892,Hao Luo Jun,84922,ATP,down,China,1
1892,Karol Malirz,57480,ATP,down,Poland,1
1892,Tomas Marin,86080,ATP,down,Colombia,1
1892,Benjamin Martin,34062,ATP,down,France,1
1892,Ashton McLeod,78933,ATP,down,Australia,1
1892,Milos Mikovic,54471,ATP,down,Serbia,1
1892,Jean-Christian Morandais,38931,ATP,down,Guadeloupe,1
1892,William Mroz,61483,ATP,down,USA,1
1892,Freddy Murray,59058,ATP,down,Ireland,1
1892,Seiya Nakanishi,37930,ATP,down,Japan,1
1892,Andy Nguyen,84675,ATP,down,USA,1
1892,Maximilian Oezcelik,92110,ATP,down,Germany,1
1892,Nicolas Oliveira,38849,ATP,down,Brazil,1
1892,Arnav Paparkar,64476,ATP,down,India,1
1892,Mattias Pisanu,90409,ATP,down,Italy,1
1892,Benjamin Privara Peter,9206,ATP,down,Slovakia,1
1892,Tadija Radovanovic,59292,ATP,down,Serbia,1
1892,Yannik Rahman,10839,ATP,down,USA,1
1892,Arjun Rathi,38218,ATP,down,India,1
1892,Lucas Renard,2233,ATP,down,Sweden,1
1892,Philippe Renard,71901,ATP,down,France,1
1892,Pablo Robledo Hoyos,86079,ATP,down,Colombia,1
1892,Jan Sadzik,88816,ATP,down,Poland,1
1892,Hiroki Sakagawa,53987,ATP,down,Japan,1
1892,Jonas Schaer,37985,ATP,down,Switzerland,1
1892,Michael Shaw,2239,ATP,down,United Kingdom,1
1892,Mitchell Sheldon,23690,ATP,up,USA,1
1892,Nicholas Steiglehner,87435,ATP,down,USA,1
1892,Filip Stidell,74999,ATP,down,Sweden,1
1892,Gustaf Strom,30970,ATP,down,Sweden,1
1892,Elias Sumann,86464,ATP,down,Austria,1
1892,Gabor Szoke Adam,74231,ATP,down,Hungary,1
1892,Jinpeng Tang,27725,ATP,down,China,1
1892,Daniel Tazabekov,87098,ATP,down,Kazakhstan,1
1892,Kai Thompson,89121,ATP,down,Hong Kong,1
1892,Harry Thursfield,56221,ATP,down,United Kingdom,1
1892,Aadarsh Tripathi,69983,ATP,down,USA,1
1892,Nathan Trouve,63159,ATP,down,France,1
1892,Yubel Ubri,77996,ATP,down,USA,1
1892,Abdulaziz Usmonjonov,83536,ATP,down,Uzbekistan,1
1892,Jip van Assendelft,39118,ATP,down,Netherlands,1
1892,Alexander Vikhlyantsev,19888,ATP,down,World,1
1892,Benjamin Vitter,50070,ATP,down,France,1
1892,Max Westphal,9233,ATP,down,France,1
1892,James Williams Aaron,40206,ATP,down,Germany,1
1892,Zavier Wong Maximus,49888,ATP,down,Singapore,1
1892,An Wu Kai,89073,ATP,down,Taiwan,1
1892,Arturs Zagars,78929,ATP,down,Latvia,1
1892,Ahmed Zaki,91701,ATP,down,Egypt,1
1892,Gonzalo Zeitune,55064,ATP,down,Argentina,1
1892,Carlos Zerega,82866,ATP,up,Mexico,1
1986,Damir Abdusamadov,74152,ATP,up,Uzbekistan,1
1986,Mohammad Alkotop,58066,ATP,up,Jordan,1
1986,Aleksandar Amarandei Daniel,91823,ATP,up,Italy,1
1986,Marcin Andrzejczak,71083,ATP,up,Poland,1
1986,Abraham Asaba,9194,ATP,down,Ghana,1
1986,Mert Aytekin,79600,ATP,up,Turkey,1
1986,Sergio Badini,51314,ATP,up,Italy,1
1986,Flavio Bocci,88183,ATP,up,Italy,1
1986,Thanaphat Boosarawongse,58212,ATP,up,Thailand,1
1986,Angel Cabrera Miguel,38933,ATP,up,Chile,1
1986,Vasilios Caripi,14379,ATP,up,South Africa,1
1986,Alexandru Ciobotaru Dario,78739,ATP,up,Romania,1
1986,Andre De Almeida Santos Pedro,68047,ATP,up,Brazil,1
1986,Nikola Djukic Valera,68641,ATP,up,Spain,1
1986,Tarek Erlewein,86329,ATP,up,Germany,1
1986,Jose Freitas,71306,ATP,up,Portugal,1
1986,Francesco Garbero Filippo,70265,ATP,up,Italy,1
1986,Liam Gavrielides,10540,ATP,up,Germany,1
1986,Spencer Gray,69223,ATP,up,USA,1
1986,Volodymyr Gurenko,76969,ATP,down,Canada,1
1986,Maximilian Haus Julius,85493,ATP,up,Germany,1
1986,Ryan Haviland,7711,ATP,up,USA,1
1986,Nicola Ion,89689,ATP,up,Canada,1
1986,Patrick Jozwicki,73580,ATP,up,Austria,1
1986,Dorian Juszczak,74206,ATP,up,Poland,1
1986,Udit Kamboj,77031,ATP,up,India,1
1986,Jack Karlsson Wistrand,38069,ATP,up,Sweden,1
1986,Alexander Krylov,80522,ATP,up,World,1
1986,Justin Lenders,88313,ATP,up,Switzerland,1
1986,Isaac Lhomond,69610,ATP,up,France,1
1986,Cian Maguire,66634,ATP,up,Ireland,1
1986,Adam Majchrzak,58193,ATP,up,Poland,1
1986,Janos Major Aron,82992,ATP,up,Hungary,1
1986,Richard Mallory,68705,ATP,up,Bermuda,1
1986,Maciej Matuszczyk,83890,ATP,up,Poland,1
1986,Jack McGary,89409,ATP,up,USA,1
1986,Stefan Menichella,38251,ATP,up,USA,1
1986,Mak Mikovic,,ATP,down,Slovenia,1
1986,Javier Molino,985,ATP,up,Spain,1
1986,Ahmed Mouhan,23586,ATP,down,Libya,1
1986,Yshai Oliel,1195,ATP,up,Israel,1
1986,Patrik Oplustil,38272,ATP,up,Czech Republic,1
1986,Daniil Piatrouski,85829,ATP,up,World,1
1986,Glauco Pinheiro da Cruz Junior,90843,ATP,up,Brazil,1
1986,Tomas Pinho,15376,ATP,up,Portugal,1
1986,Roman Postolka,54468,ATP,up,Czech Republic,1
1986,Tim Ruehl,52051,ATP,up,Germany,1
1986,Manuel Sanchez,,ATP,up,Mexico,1
1986,Piotr Siekanowicz,58567,ATP,up,Poland,1
1986,Dinis Silva Joao,69090,ATP,up,Portugal,1
1986,Samuel Stolarik,61352,ATP,up,Slovakia,1
1986,Bjorn Swenson,38084,ATP,up,USA,1
1986,Efe Tufekci Cagan,58219,ATP,up,Turkey,1
1986,Alexander Ushakov,81642,ATP,up,Russia,1
1986,Henrik Villanger,78567,ATP,up,Norway,1
1986,Jakub Vrba,83545,ATP,up,Czech Republic,1
1986,Yash Yadav,56054,ATP,down,India,1
1986,Fernando Yamacita,1248,ATP,down,Brazil,1
1986,Yamato Yukawa,65683,ATP,up,Japan,1
1986,Vitaliy Zatsepin,55900,ATP,up,Kazakhstan,1
2046,Ryan Augusto dos Santos,37940,ATP,up,Brazil,1
2046,Michael Beltran Rubio,15230,ATP,up,Colombia,1
2046,Max Benaim,62372,ATP,up,United Kingdom,1
2046,Patricio Betancourt,77490,ATP,up,Mexico,1
2046,Gregorio Biondolillo,31886,ATP,up,Italy,1
2046,Dakotah Bobo,67410,ATP,up,USA,1
2046,Breno Braga,63732,ATP,up,Brazil,1
2046,Cristian Carteputreda David,56746,ATP,up,Romania,1
2046,Penn Charusorn,88928,ATP,up,Thailand,1
2046,Pavlos Christoforakis,80073,ATP,up,South Africa,1
2046,Nav Dayal,83821,ATP,up,USA,1
2046,Reuben De Klerk,70041,ATP,up,South Africa,1
2046,Mathys Domenc,68179,ATP,up,France,1
2046,Hamza El Amine,38262,ATP,up,Morocco,1
2046,Hong-Lin Fu,38926,ATP,up,Taiwan,1
2046,Anthony Genov,13408,ATP,up,Bulgaria,1
2046,Rafael Goldberg Alviani Nicolas,23587,ATP,up,Spain,1
2046,Gregor Hausberger,56006,ATP,up,Austria,1
2046,Toubi Hebhang Balan Alexandru,69110,ATP,up,Canada,1
2046,Liam Hignett,15241,ATP,up,United Kingdom,1
2046,Nicolas Hurtado Novoa,86277,ATP,up,Colombia,1
2046,Raghav Jaisinghani,38050,ATP,down,India,1
2046,Roan Jones,9363,ATP,up,United Kingdom,1
2046,Karlo Kajin,81046,ATP,up,Croatia,1
2046,Samuil Konov,24089,ATP,up,Bulgaria,1
2046,Matic Kriznik,38847,ATP,up,Slovenia,1
2046,Jules Leroux,77603,ATP,up,France,1
2046,Henry Lieberman,59411,ATP,up,USA,1
2046,Thijmen Loof,13374,ATP,up,Netherlands,1
2046,Norbert Marosik,64837,ATP,up,Slovakia,1
2046,Mirko Martinez,,ATP,up,Switzerland,1
2046,Andreas Messis,81140,ATP,up,Greece,1
2046,Abdulhamid Mubarak,14543,ATP,up,Kuwait,1
2046,Botond Nagy,68636,ATP,up,Hungary,1
2046,George Nanobashvili Saba,51971,ATP,up,Sweden,1
2046,Noppadol Noikor,38237,ATP,up,Thailand,1
2046,William Nolan,9370,ATP,up,United Kingdom,1
2046,Seungmin Park,55156,ATP,up,South Korea,1
2046,Piotr Pawlak,15432,ATP,up,Poland,1
2046,Julien Penzlin,20017,ATP,up,Germany,1
2046,Justin Roberts,,ATP,up,Bahamas,1
2046,Savva Rybkin,81398,ATP,up,World,1
2046,Nicola Senn,73577,ATP,up,Switzerland,1
2046,Pranav Senthil Kumar Rethin,63910,ATP,up,India,1
2046,Ezequiel Simonit,23192,ATP,up,Argentina,1
2046,Mattias Southcombe,40169,ATP,up,United Kingdom,1
2046,Marvin Spiering,73093,ATP,up,Brazil,1
2046,Teodor Stirbu Calin,57344,ATP,up,Romania,1
2046,Guillermo Tunas,80782,ATP,up,Mexico,1
2046,Matei Varbanciu,87263,ATP,up,Romania,1
2046,Ahmed Wageh Yassin,90102,ATP,up,Egypt,1
2046,Kai-i Wang,57394,ATP,up,Taiwan,1
2046,Qiulin Wang,3323,ATP,up,China,1
2046,Weitao Xu,53520,ATP,up,China,1
2046,Shuo Yin Bang,53620,ATP,up,Taiwan,1
2101,Sergey Betov,39915,ATP,up,World,1
2101,Ivan Biletic,68638,ATP,up,Bosnia and Herzegovina,1
2101,Leonardo Borrelli,60965,ATP,up,Italy,1
2101,Henrique Chabalgoity Pedro,83933,ATP,up,Brazil,1
2101,Sven Corbinais,40197,ATP,down,France,1
2101,Jose Dominguez Alonso,74771,ATP,up,Spain,1
2101,Corneliu Gadoiu Andrei,83103,ATP,up,Romania,1
2101,Valentino Grippo,74381,ATP,up,Argentina,1
2101,Henri Haupt,66629,ATP,up,Germany,1
2101,Bryan Hernandez Cortes,72883,ATP,up,Spain,1
2101,Vladimir Holban,77607,ATP,up,Greece,1
2101,Yeonsu Jeong,32066,ATP,up,South Korea,1
2101,Adam Jones,647,ATP,up,United Kingdom,1
2101,Rafael Kis Balazs,22147,ATP,up,Hungary,1
2101,Dheeraj Kodancha Srinivasan,25123,ATP,up,India,1
2101,Rein Koenders,73581,ATP,up,Netherlands,1
2101,Yuhei Kono,58843,ATP,up,Japan,1
2101,Andrei Kunitsyn,82604,ATP,up,World,1
2101,Lucky Kurniawan,33304,ATP,up,Indonesia,1
2101,Daniel Lara Salmeron,62059,ATP,up,Spain,1
2101,Kazuma Lee Karl,55113,ATP,up,USA,1
2101,Dylan Long,77244,ATP,up,USA,1
2101,Lachlan McFadzean,90045,ATP,up,Australia,1
2101,Matteo Mesaglio,74709,ATP,up,Italy,1
2101,Cristian Onofrei Matei,55589,ATP,up,Romania,1
2101,Kunanan Pantaratorn,78441,ATP,up,Thailand,1
2101,Drazen Petrovic,37909,ATP,up,Bosnia and Herzegovina,1
2101,Rishi Reddy,11782,ATP,up,India,1
2101,Peter Sallay,58180,ATP,down,Hungary,1
2101,Lev Seidman,86751,ATP,up,USA,1
2101,Krogh Solheim Fredrik,73420,ATP,up,Norway,1
2101,Vullnet Tashi,84746,ATP,up,Kosovo,1
2101,Benoit Torcq,59840,ATP,up,Belgium,1
2101,Joe Tyler,38217,ATP,up,United Kingdom,1
2101,Jake Van Emburgh,9027,ATP,up,USA,1
2101,Dmitrii Vasilev,49815,ATP,up,World,1
2101,Antoine Walch,5909,ATP,up,France,1
2138,Simone Agostini,13198,ATP,up,Italy,1
2138,Marco Alvarez,67514,ATP,up,USA,1
2138,Alejandro Arcila,52705,ATP,up,Colombia,1
2138,Mateo Carballo,80939,ATP,up,Argentina,1
2138,Julien De Cuyper,17050,ATP,down,France,1
2138,Jeffrey Fradkin,78730,ATP,up,USA,1
2138,Uladzimir Ignatik,7491,ATP,up,World,1
2138,Jan Jermar,10038,ATP,up,Czech Republic,1
2138,Valentin Kopeikin,62038,ATP,up,World,1
2138,Makar Krivoshchekov,73806,ATP,up,World,1
2138,Jules Marie,6618,ATP,up,France,1
2138,Silvio Mencaglia,74710,ATP,up,Italy,1
2138,Zhou Mingzhou,53521,ATP,up,China,1
2138,Manuel Plunger,40085,ATP,up,Italy,1
2138,Mikal Statham,38270,ATP,up,New Zealand,1
2138,Rossetto Urvaneja Breno,52074,ATP,up,Brazil,1
2138,Lazar Vojinovic,13195,ATP,up,Serbia,1
2155,Alejandro Bancalari,25453,ATP,up,Chile,1
2155,Daniil Bogatov,76394,ATP,up,World,1
2155,Nicolas Hollender,38205,ATP,up,Argentina,1
2155,Alejandro Melero Kretzer,40168,ATP,up,Spain,1
2155,Esteban Rico Arias Nicolas,23091,ATP,up,Colombia,1
2155,Atharva Sharma,18242,ATP,down,India,1
2155,Pavel Verbin,13391,ATP,up,World,1
2155,Fu Wong Tsz,62930,ATP,up,Hong Kong,1
2155,Minghui Zhang,59301,ATP,up,China,1
2155,Zhan Zheng,50071,ATP,up,China,1
2165,Carlos Giraldi,70094,ATP,up,Spain,1
2165,Krittin Koaykul,13537,ATP,up,Thailand,1
2165,Filip Krolo,62340,ATP,up,Germany,1
2165,Aryan Lakshmanan,65410,ATP,up,India,1
2165,Gabriel Matuszewski,40094,ATP,up,Poland,1
2165,Hugo Ouzilou,68657,ATP,up,Switzerland,1
2165,Kyle Overmyer,63677,ATP,down,USA,1
2165,Essa Qabazard,12621,ATP,up,Kuwait,1
2165,Tobias Sonne,15200,ATP,up,Argentina,1
2174,Alvaro Bueno Gil,59839,ATP,up,Spain,1
2174,Felipe De Dios,38056,ATP,up,Argentina,1
2174,Xirui Han,59305,ATP,up,China,1
2174,Vladislav Melnic,23349,ATP,up,Romania,1
2174,Enmanuel Munoz,19461,ATP,up,Dominican Republic,1
2179,Kazuma Kawachi,784,ATP,up,Japan,1
2179,Isaac Nortey,39008,ATP,up,Ghana,1
2179,Ignacio Torres Fernandez Benjamin,10322,ATP,up,Chile,1
2179,Kerem Yilmaz,65986,ATP,up,Turkey,1
2183,Jayden Court,874,ATP,up,Australia,1
2183,Daniel Domingos,69999,ATP,up,Angola,1
2183,Ty Host,63481,ATP,up,Australia,1
2183,Andrea Motta,75576,ATP,up,Italy,1
2183,Guilherme Valdoleiros,36835,ATP,up,Portugal,1
2188,Costanzo Baragiola Mordini Tobia,63404,ATP,up,Italy,1
2189,Sean Hess,699,ATP,up,Argentina,1
